model_id,role,split,contrast_id,stratum,task_id,difficulty,treated_cell,treated_turn,reference_cell,reference_turn,treated_m1,reference_m1,treated_missing_kind,reference_missing_kind,difference_available_case,difference_zero_imputation,difference_manski_lower,difference_manski_upper
google/gemma-2-9b-it,primary,discovery,H1,easy | neutral,DGS-003,easy,easy__malfunctioning_always_fail__neutral,measured,easy__accurate__neutral,measured,8.999999805062544,15.625000357738827,,,-6.625000552676283,-6.625000552676283,-6.625000552676283,-6.625000552676283
Qwen/Qwen2.5-3B-Instruct,control,holdout,H1,easy | neutral,DGS-025,easy,easy__malfunctioning_always_fail__neutral,measured,easy__accurate__neutral,measured,-24.75,21.0,,,-45.75,-45.75,-45.75,-45.75
Qwen/Qwen2.5-3B-Instruct,control,holdout,H1,easy | neutral,DGS-027,easy,easy__malfunctioning_always_fail__neutral,measured,easy__accurate__neutral,measured,21.0,26.125,,,-5.125,-5.125,-5.125,-5.125
Qwen/Qwen2.5-3B-Instruct,control,holdout,H1,easy | neutral,DGS-033,easy,easy__malfunctioning_always_fail__neutral,measured,easy__accurate__neutral,measured,22.5,23.125,,,-0.625,-0.625,-0.625,-0.625
Qwen/Qwen2.5-3B-Instruct,control,holdout,H1,easy | neutral,DGS-036,easy,easy__malfunctioning_always_fail__neutral,measured,easy__accurate__neutral,measured,21.0,24.375,,,-3.375,-3.375,-3.375,-3.375
Qwen/Qwen2.5-3B-Instruct,control,holdout,H1_hard,hard | neutral,DGS-006,hard,hard__malfunctioning_always_fail__neutral,measured,hard__accurate__neutral,measured,16.875,15.24999976158145,,,1.6250002384185507,1.6250002384185507,1.6250002384185507,1.6250002384185507
Qwen/Qwen2.5-3B-Instruct,control,holdout,H1_hard,hard | neutral,DGS-008,hard,hard__malfunctioning_always_fail__neutral,measured,hard__accurate__neutral,measured,18.125,14.250000238418806,,,3.8749997615811935,3.8749997615811935,3.8749997615811935,3.8749997615811935
Qwen/Qwen2.5-3B-Instruct,control,holdout,H1_hard,hard | neutral,DGS-013,hard,hard__malfunctioning_always_fail__neutral,measured,hard__accurate__neutral,measured,-16.624999761649633,18.875,,,-35.49999976164963,-35.49999976164963,-35.49999976164963,-35.49999976164963
Qwen/Qwen2.5-3B-Instruct,control,holdout,H1_hard,hard | neutral,DGS-016,hard,hard__malfunctioning_always_fail__neutral,measured,hard__accurate__neutral,measured,-9.750000368643668,13.000000000004093,,,-22.75000036864776,-22.75000036864776,-22.75000036864776,-22.75000036864776
Qwen/Qwen2.5-3B-Instruct,control,holdout,H1_hard,hard | neutral,DGS-021,hard,hard__malfunctioning_always_fail__neutral,measured,hard__accurate__neutral,measured,15.24999976158145,19.5,,,-4.250000238418551,-4.250000238418551,-4.250000238418551,-4.250000238418551
Qwen/Qwen2.5-3B-Instruct,control,holdout,H1_hard,hard | neutral,DGS-024,hard,hard__malfunctioning_always_fail__neutral,measured,hard__accurate__neutral,measured,16.75,19.75,,,-3.0,-3.0,-3.0,-3.0
Qwen/Qwen2.5-3B-Instruct,control,holdout,H1_hard,hard | neutral,DGS-029,hard,hard__malfunctioning_always_fail__neutral,measured,hard__accurate__neutral,measured,21.125,24.25,,,-3.125,-3.125,-3.125,-3.125
Qwen/Qwen2.5-3B-Instruct,control,holdout,H1_hard,hard | neutral,DGS-031,hard,hard__malfunctioning_always_fail__neutral,measured,hard__accurate__neutral,measured,26.125,24.25,,,1.875,1.875,1.875,1.875
Qwen/Qwen2.5-3B-Instruct,control,holdout,H1_hard,hard | neutral,DGS-039,hard,hard__malfunctioning_always_fail__neutral,measured,hard__accurate__neutral,measured,23.0,19.5,,,3.5,3.5,3.5,3.5
Qwen/Qwen2.5-3B-Instruct,control,holdout,H1_hard,hard | neutral,DGS-040,hard,hard__malfunctioning_always_fail__neutral,measured,hard__accurate__neutral,measured,24.375,,,non_answer,,24.375,-4.125,11.374999999995907
Qwen/Qwen2.5-3B-Instruct,control,holdout,H2a,easy | accurate,DGS-001,easy,easy__accurate__hostile,measured,easy__accurate__neutral,measured,25.375,24.625,,,0.75,0.75,0.75,0.75
Qwen/Qwen2.5-3B-Instruct,control,holdout,H2a,easy | accurate,DGS-002,easy,easy__accurate__hostile,measured,easy__accurate__neutral,measured,19.375,20.125,,,-0.75,-0.75,-0.75,-0.75
Qwen/Qwen2.5-3B-Instruct,control,holdout,H2a,easy | accurate,DGS-009,easy,easy__accurate__hostile,measured,easy__accurate__neutral,measured,21.75,22.375,,,-0.625,-0.625,-0.625,-0.625
Qwen/Qwen2.5-3B-Instruct,control,holdout,H2a,easy | accurate,DGS-011,easy,easy__accurate__hostile,measured,easy__accurate__neutral,measured,26.0,28.5,,,-2.5,-2.5,-2.5,-2.5
Qwen/Qwen2.5-3B-Instruct,control,holdout,H2a,easy | accurate,DGS-017,easy,easy__accurate__hostile,measured,easy__accurate__neutral,measured,22.375,23.75,,,-1.375,-1.375,-1.375,-1.375
Qwen/Qwen2.5-3B-Instruct,control,holdout,H2a,easy | accurate,DGS-019,easy,easy__accurate__hostile,measured,easy__accurate__neutral,measured,19.75,19.0,,,0.75,0.75,0.75,0.75
Qwen/Qwen2.5-3B-Instruct,control,holdout,H2a,easy | accurate,DGS-025,easy,easy__accurate__hostile,measured,easy__accurate__neutral,measured,-24.75,21.0,,,-45.75,-45.75,-45.75,-45.75
Qwen/Qwen2.5-3B-Instruct,control,holdout,H2a,easy | accurate,DGS-027,easy,easy__accurate__hostile,measured,easy__accurate__neutral,measured,26.0,26.125,,,-0.125,-0.125,-0.125,-0.125
Qwen/Qwen2.5-3B-Instruct,control,holdout,H2a,easy | accurate,DGS-033,easy,easy__accurate__hostile,measured,easy__accurate__neutral,measured,23.125,23.125,,,0.0,0.0,0.0,0.0
Qwen/Qwen2.5-3B-Instruct,control,holdout,H2a,easy | accurate,DGS-036,easy,easy__accurate__hostile,measured,easy__accurate__neutral,measured,22.5,24.375,,,-1.875,-1.875,-1.875,-1.875
Qwen/Qwen2.5-3B-Instruct,control,holdout,H2b,hard | accurate,DGS-006,hard,hard__accurate__hostile,measured,hard__accurate__neutral,measured,21.75,15.24999976158145,,,6.500000238418551,6.500000238418551,6.500000238418551,6.500000238418551
Qwen/Qwen2.5-3B-Instruct,control,holdout,H2b,hard | accurate,DGS-008,hard,hard__accurate__hostile,measured,hard__accurate__neutral,measured,22.25,14.250000238418806,,,7.9999997615811935,7.9999997615811935,7.9999997615811935,7.9999997615811935
Qwen/Qwen2.5-3B-Instruct,control,holdout,H2b,hard | accurate,DGS-013,hard,hard__accurate__hostile,measured,hard__accurate__neutral,measured,-0.25,18.875,,,-19.125,-19.125,-19.125,-19.125
Qwen/Qwen2.5-3B-Instruct,control,holdout,H2b,hard | accurate,DGS-016,hard,hard__accurate__hostile,measured,hard__accurate__neutral,measured,21.75,13.000000000004093,,,8.749999999995907,8.749999999995907,8.749999999995907,8.749999999995907
Qwen/Qwen2.5-3B-Instruct,control,holdout,H2b,hard | accurate,DGS-021,hard,hard__accurate__hostile,measured,hard__accurate__neutral,measured,18.25,19.5,,,-1.25,-1.25,-1.25,-1.25
Qwen/Qwen2.5-3B-Instruct,control,holdout,H2b,hard | accurate,DGS-024,hard,hard__accurate__hostile,measured,hard__accurate__neutral,measured,19.5,19.75,,,-0.25,-0.25,-0.25,-0.25
Qwen/Qwen2.5-3B-Instruct,control,holdout,H2b,hard | accurate,DGS-029,hard,hard__accurate__hostile,measured,hard__accurate__neutral,measured,22.75,24.25,,,-1.5,-1.5,-1.5,-1.5
Qwen/Qwen2.5-3B-Instruct,control,holdout,H2b,hard | accurate,DGS-031,hard,hard__accurate__hostile,measured,hard__accurate__neutral,measured,26.625,24.25,,,2.375,2.375,2.375,2.375
Qwen/Qwen2.5-3B-Instruct,control,holdout,H2b,hard | accurate,DGS-039,hard,hard__accurate__hostile,measured,hard__accurate__neutral,measured,21.875,19.5,,,2.375,2.375,2.375,2.375
Qwen/Qwen2.5-3B-Instruct,control,holdout,H2b,hard | accurate,DGS-040,hard,hard__accurate__hostile,measured,hard__accurate__neutral,measured,25.875,,,non_answer,,25.875,-2.625,12.874999999995907
Qwen/Qwen2.5-3B-Instruct,control,holdout,tone_pooled,easy+hard | accurate,DGS-001,easy,easy__accurate__hostile,measured,easy__accurate__neutral,measured,25.375,24.625,,,0.75,0.75,0.75,0.75
Qwen/Qwen2.5-3B-Instruct,control,holdout,tone_pooled,easy+hard | accurate,DGS-002,easy,easy__accurate__hostile,measured,easy__accurate__neutral,measured,19.375,20.125,,,-0.75,-0.75,-0.75,-0.75
Qwen/Qwen2.5-3B-Instruct,control,holdout,tone_pooled,easy+hard | accurate,DGS-009,easy,easy__accurate__hostile,measured,easy__accurate__neutral,measured,21.75,22.375,,,-0.625,-0.625,-0.625,-0.625
Qwen/Qwen2.5-3B-Instruct,control,holdout,tone_pooled,easy+hard | accurate,DGS-011,easy,easy__accurate__hostile,measured,easy__accurate__neutral,measured,26.0,28.5,,,-2.5,-2.5,-2.5,-2.5
Qwen/Qwen2.5-3B-Instruct,control,holdout,tone_pooled,easy+hard | accurate,DGS-017,easy,easy__accurate__hostile,measured,easy__accurate__neutral,measured,22.375,23.75,,,-1.375,-1.375,-1.375,-1.375
Qwen/Qwen2.5-3B-Instruct,control,holdout,tone_pooled,easy+hard | accurate,DGS-019,easy,easy__accurate__hostile,measured,easy__accurate__neutral,measured,19.75,19.0,,,0.75,0.75,0.75,0.75
Qwen/Qwen2.5-3B-Instruct,control,holdout,tone_pooled,easy+hard | accurate,DGS-025,easy,easy__accurate__hostile,measured,easy__accurate__neutral,measured,-24.75,21.0,,,-45.75,-45.75,-45.75,-45.75
Qwen/Qwen2.5-3B-Instruct,control,holdout,tone_pooled,easy+hard | accurate,DGS-027,easy,easy__accurate__hostile,measured,easy__accurate__neutral,measured,26.0,26.125,,,-0.125,-0.125,-0.125,-0.125
Qwen/Qwen2.5-3B-Instruct,control,holdout,tone_pooled,easy+hard | accurate,DGS-033,easy,easy__accurate__hostile,measured,easy__accurate__neutral,measured,23.125,23.125,,,0.0,0.0,0.0,0.0
Qwen/Qwen2.5-3B-Instruct,control,holdout,tone_pooled,easy+hard | accurate,DGS-036,easy,easy__accurate__hostile,measured,easy__accurate__neutral,measured,22.5,24.375,,,-1.875,-1.875,-1.875,-1.875
Qwen/Qwen2.5-3B-Instruct,control,holdout,tone_pooled,easy+hard | accurate,DGS-006,hard,hard__accurate__hostile,measured,hard__accurate__neutral,measured,21.75,15.24999976158145,,,6.500000238418551,6.500000238418551,6.500000238418551,6.500000238418551
Qwen/Qwen2.5-3B-Instruct,control,holdout,tone_pooled,easy+hard | accurate,DGS-008,hard,hard__accurate__hostile,measured,hard__accurate__neutral,measured,22.25,14.250000238418806,,,7.9999997615811935,7.9999997615811935,7.9999997615811935,7.9999997615811935
Qwen/Qwen2.5-3B-Instruct,control,holdout,tone_pooled,easy+hard | accurate,DGS-013,hard,hard__accurate__hostile,measured,hard__accurate__neutral,measured,-0.25,18.875,,,-19.125,-19.125,-19.125,-19.125
Qwen/Qwen2.5-3B-Instruct,control,holdout,tone_pooled,easy+hard | accurate,DGS-016,hard,hard__accurate__hostile,measured,hard__accurate__neutral,measured,21.75,13.000000000004093,,,8.749999999995907,8.749999999995907,8.749999999995907,8.749999999995907
Qwen/Qwen2.5-3B-Instruct,control,holdout,tone_pooled,easy+hard | accurate,DGS-021,hard,hard__accurate__hostile,measured,hard__accurate__neutral,measured,18.25,19.5,,,-1.25,-1.25,-1.25,-1.25
Qwen/Qwen2.5-3B-Instruct,control,holdout,tone_pooled,easy+hard | accurate,DGS-024,hard,hard__accurate__hostile,measured,hard__accurate__neutral,measured,19.5,19.75,,,-0.25,-0.25,-0.25,-0.25
Qwen/Qwen2.5-3B-Instruct,control,holdout,tone_pooled,easy+hard | accurate,DGS-029,hard,hard__accurate__hostile,measured,hard__accurate__neutral,measured,22.75,24.25,,,-1.5,-1.5,-1.5,-1.5
Qwen/Qwen2.5-3B-Instruct,control,holdout,tone_pooled,easy+hard | accurate,DGS-031,hard,hard__accurate__hostile,measured,hard__accurate__neutral,measured,26.625,24.25,,,2.375,2.375,2.375,2.375
Qwen/Qwen2.5-3B-Instruct,control,holdout,tone_pooled,easy+hard | accurate,DGS-039,hard,hard__accurate__hostile,measured,hard__accurate__neutral,measured,21.875,19.5,,,2.375,2.375,2.375,2.375
Qwen/Qwen2.5-3B-Instruct,control,holdout,tone_pooled,easy+hard | accurate,DGS-040,hard,hard__accurate__hostile,measured,hard__accurate__neutral,measured,25.875,,,non_answer,,25.875,-2.625,12.874999999995907
Qwen/Qwen2.5-3B-Instruct,control,holdout,H3a,"easy | accurate, neutral",DGS-001,easy,easy__accurate__neutral,onset,easy__accurate__neutral,measured,26.375,24.625,,,1.75,1.75,1.75,1.75
Qwen/Qwen2.5-3B-Instruct,control,holdout,H3a,"easy | accurate, neutral",DGS-002,easy,easy__accurate__neutral,onset,easy__accurate__neutral,measured,16.37500071525642,20.125,,,-3.7499992847435806,-3.7499992847435806,-3.7499992847435806,-3.7499992847435806
Qwen/Qwen2.5-3B-Instruct,control,holdout,H3a,"easy | accurate, neutral",DGS-009,easy,easy__accurate__neutral,onset,easy__accurate__neutral,measured,25.875,22.375,,,3.5,3.5,3.5,3.5
Qwen/Qwen2.5-3B-Instruct,control,holdout,H3a,"easy | accurate, neutral",DGS-011,easy,easy__accurate__neutral,onset,easy__accurate__neutral,measured,31.875,28.5,,,3.375,3.375,3.375,3.375
Qwen/Qwen2.5-3B-Instruct,control,holdout,H3a,"easy | accurate, neutral",DGS-017,easy,easy__accurate__neutral,onset,easy__accurate__neutral,measured,24.125,23.75,,,0.375,0.375,0.375,0.375
Qwen/Qwen2.5-3B-Instruct,control,holdout,H3a,"easy | accurate, neutral",DGS-019,easy,easy__accurate__neutral,onset,easy__accurate__neutral,measured,22.375,19.0,,,3.375,3.375,3.375,3.375
Qwen/Qwen2.5-3B-Instruct,control,holdout,H3a,"easy | accurate, neutral",DGS-025,easy,easy__accurate__neutral,onset,easy__accurate__neutral,measured,20.624999880790718,21.0,,,-0.37500011920928245,-0.37500011920928245,-0.37500011920928245,-0.37500011920928245
Qwen/Qwen2.5-3B-Instruct,control,holdout,H3a,"easy | accurate, neutral",DGS-027,easy,easy__accurate__neutral,onset,easy__accurate__neutral,measured,27.25,26.125,,,1.125,1.125,1.125,1.125
Qwen/Qwen2.5-3B-Instruct,control,holdout,H3a,"easy | accurate, neutral",DGS-033,easy,easy__accurate__neutral,onset,easy__accurate__neutral,measured,26.875,23.125,,,3.75,3.75,3.75,3.75
Qwen/Qwen2.5-3B-Instruct,control,holdout,H3a,"easy | accurate, neutral",DGS-036,easy,easy__accurate__neutral,onset,easy__accurate__neutral,measured,27.5,24.375,,,3.125,3.125,3.125,3.125
Qwen/Qwen2.5-3B-Instruct,control,holdout,H3b,"easy | accurate, hostile",DGS-001,easy,easy__accurate__hostile,onset,easy__accurate__hostile,measured,24.375,25.375,,,-1.0,-1.0,-1.0,-1.0
Qwen/Qwen2.5-3B-Instruct,control,holdout,H3b,"easy | accurate, hostile",DGS-002,easy,easy__accurate__hostile,onset,easy__accurate__hostile,measured,21.5,19.375,,,2.125,2.125,2.125,2.125
Qwen/Qwen2.5-3B-Instruct,control,holdout,H3b,"easy | accurate, hostile",DGS-009,easy,easy__accurate__hostile,onset,easy__accurate__hostile,measured,16.624999284747673,21.75,,,-5.125000715252327,-5.125000715252327,-5.125000715252327,-5.125000715252327
Qwen/Qwen2.5-3B-Instruct,control,holdout,H3b,"easy | accurate, hostile",DGS-011,easy,easy__accurate__hostile,onset,easy__accurate__hostile,measured,20.25,26.0,,,-5.75,-5.75,-5.75,-5.75
Qwen/Qwen2.5-3B-Instruct,control,holdout,H3b,"easy | accurate, hostile",DGS-017,easy,easy__accurate__hostile,onset,easy__accurate__hostile,measured,18.749999403953723,22.375,,,-3.6250005960462772,-3.6250005960462772,-3.6250005960462772,-3.6250005960462772
Qwen/Qwen2.5-3B-Instruct,control,holdout,H3b,"easy | accurate, hostile",DGS-019,easy,easy__accurate__hostile,onset,easy__accurate__hostile,measured,19.375,19.75,,,-0.375,-0.375,-0.375,-0.375
Qwen/Qwen2.5-3B-Instruct,control,holdout,H3b,"easy | accurate, hostile",DGS-025,easy,easy__accurate__hostile,onset,easy__accurate__hostile,measured,-20.875000834465595,-24.75,,,3.8749991655344047,3.8749991655344047,3.8749991655344047,3.8749991655344047
Qwen/Qwen2.5-3B-Instruct,control,holdout,H3b,"easy | accurate, hostile",DGS-027,easy,easy__accurate__hostile,onset,easy__accurate__hostile,measured,20.5,26.0,,,-5.5,-5.5,-5.5,-5.5
Qwen/Qwen2.5-3B-Instruct,control,holdout,H3b,"easy | accurate, hostile",DGS-033,easy,easy__accurate__hostile,onset,easy__accurate__hostile,measured,21.0,23.125,,,-2.125,-2.125,-2.125,-2.125
Qwen/Qwen2.5-3B-Instruct,control,holdout,H3b,"easy | accurate, hostile",DGS-036,easy,easy__accurate__hostile,onset,easy__accurate__hostile,measured,24.0,22.5,,,1.5,1.5,1.5,1.5
meta-llama/Llama-3.1-8B-Instruct,extension,holdout,H1,easy | neutral,DGS-001,easy,easy__malfunctioning_always_fail__neutral,measured,easy__accurate__neutral,measured,4.374999800696969,9.749999965686584,,,-5.375000164989615,-5.375000164989615,-5.375000164989615,-5.375000164989615
meta-llama/Llama-3.1-8B-Instruct,extension,holdout,H1,easy | neutral,DGS-002,easy,easy__malfunctioning_always_fail__neutral,measured,easy__accurate__neutral,measured,9.499999899926479,11.750000359035766,,,-2.2500004591092875,-2.2500004591092875,-2.2500004591092875,-2.2500004591092875
meta-llama/Llama-3.1-8B-Instruct,extension,holdout,H1,easy | neutral,DGS-009,easy,easy__malfunctioning_always_fail__neutral,measured,easy__accurate__neutral,measured,2.125000111758709,12.500000244828698,,,-10.375000133069989,-10.375000133069989,-10.375000133069989,-10.375000133069989
meta-llama/Llama-3.1-8B-Instruct,extension,holdout,H1,easy | neutral,DGS-011,easy,easy__malfunctioning_always_fail__neutral,measured,easy__accurate__neutral,measured,4.125000149011612,15.249999762731022,,,-11.12499961371941,-11.12499961371941,-11.12499961371941,-11.12499961371941
meta-llama/Llama-3.1-8B-Instruct,extension,holdout,H1,easy | neutral,DGS-017,easy,easy__malfunctioning_always_fail__neutral,measured,easy__accurate__neutral,measured,4.499999803490937,14.999999881125404,,,-10.500000077634468,-10.500000077634468,-10.500000077634468,-10.500000077634468
meta-llama/Llama-3.1-8B-Instruct,extension,holdout,H1,easy | neutral,DGS-019,easy,easy__malfunctioning_always_fail__neutral,measured,easy__accurate__neutral,measured,,11.125000251515303,non_answer,,,-11.125000251515303,-2.750000052532414,4.124999511215719
meta-llama/Llama-3.1-8B-Instruct,extension,holdout,H1,easy | neutral,DGS-025,easy,easy__malfunctioning_always_fail__neutral,measured,easy__accurate__neutral,measured,-12.374999647712684,10.37500024063047,,,-22.749999888343154,-22.749999888343154,-22.749999888343154,-22.749999888343154
meta-llama/Llama-3.1-8B-Instruct,extension,holdout,H1,easy | neutral,DGS-027,easy,easy__malfunctioning_always_fail__neutral,measured,easy__accurate__neutral,measured,10.875000360225386,13.000000001324224,,,-2.1249996410988388,-2.1249996410988388,-2.1249996410988388,-2.1249996410988388
meta-llama/Llama-3.1-8B-Instruct,extension,holdout,H1,easy | neutral,DGS-033,easy,easy__malfunctioning_always_fail__neutral,measured,easy__accurate__neutral,measured,9.499999647909135,13.249999762869265,,,-3.7500001149601303,-3.7500001149601303,-3.7500001149601303,-3.7500001149601303
meta-llama/Llama-3.1-8B-Instruct,extension,holdout,H1,easy | neutral,DGS-036,easy,easy__malfunctioning_always_fail__neutral,measured,easy__accurate__neutral,measured,8.375000442320015,14.625000129148248,,,-6.249999686828232,-6.249999686828232,-6.249999686828232,-6.249999686828232
meta-llama/Llama-3.1-8B-Instruct,extension,holdout,H1_hard,hard | neutral,DGS-006,hard,hard__malfunctioning_always_fail__neutral,measured,hard__accurate__neutral,measured,,11.125000002102752,non_answer,,,-11.125000002102752,-2.749999803119863,4.1249997606282705
meta-llama/Llama-3.1-8B-Instruct,extension,holdout,H1_hard,hard | neutral,DGS-008,hard,hard__malfunctioning_always_fail__neutral,measured,hard__accurate__neutral,measured,,12.624999526407919,non_answer,,,-12.624999526407919,-4.24999932742503,2.6250002363231033
meta-llama/Llama-3.1-8B-Instruct,extension,holdout,H1_hard,hard | neutral,DGS-013,hard,hard__malfunctioning_always_fail__neutral,measured,hard__accurate__neutral,measured,,8.375000198982889,non_answer,,,-8.375000198982889,0.0,6.874999563748133
meta-llama/Llama-3.1-8B-Instruct,extension,holdout,H1_hard,hard | neutral,DGS-016,hard,hard__malfunctioning_always_fail__neutral,measured,hard__accurate__neutral,measured,-12.375000282598194,,,non_answer,,-12.375000282598194,-27.625000045329216,-20.750000481581083
meta-llama/Llama-3.1-8B-Instruct,extension,holdout,H1_hard,hard | neutral,DGS-021,hard,hard__malfunctioning_always_fail__neutral,measured,hard__accurate__neutral,measured,,11.999999763764208,non_answer,,,-11.999999763764208,-3.6249995647813194,3.249999998966814
meta-llama/Llama-3.1-8B-Instruct,extension,holdout,H1_hard,hard | neutral,DGS-024,hard,hard__malfunctioning_always_fail__neutral,measured,hard__accurate__neutral,measured,,,non_answer,non_answer,,0.0,-6.874999563748133,6.874999563748133
meta-llama/Llama-3.1-8B-Instruct,extension,holdout,H1_hard,hard | neutral,DGS-029,hard,hard__malfunctioning_always_fail__neutral,measured,hard__accurate__neutral,measured,0.0,12.000000359832484,,,-12.000000359832484,-12.000000359832484,-12.000000359832484,-12.000000359832484
meta-llama/Llama-3.1-8B-Instruct,extension,holdout,H1_hard,hard | neutral,DGS-031,hard,hard__malfunctioning_always_fail__neutral,measured,hard__accurate__neutral,measured,-4.000000132247806,14.375000379164703,,,-18.37500051141251,-18.37500051141251,-18.37500051141251,-18.37500051141251
meta-llama/Llama-3.1-8B-Instruct,extension,holdout,H1_hard,hard | neutral,DGS-039,hard,hard__malfunctioning_always_fail__neutral,measured,hard__accurate__neutral,measured,,12.749999765044777,non_answer,,,-12.749999765044777,-4.374999566061888,2.4999999976862455
meta-llama/Llama-3.1-8B-Instruct,extension,holdout,H1_hard,hard | neutral,DGS-040,hard,hard__malfunctioning_always_fail__neutral,measured,hard__accurate__neutral,measured,4.124999882653356,14.250000239590008,,,-10.125000356936653,-10.125000356936653,-10.125000356936653,-10.125000356936653
meta-llama/Llama-3.1-8B-Instruct,extension,holdout,H2a,easy | accurate,DGS-001,easy,easy__accurate__hostile,measured,easy__accurate__neutral,measured,8.374999835214112,9.749999965686584,,,-1.375000130472472,-1.375000130472472,-1.375000130472472,-1.375000130472472
meta-llama/Llama-3.1-8B-Instruct,extension,holdout,H2a,easy | accurate,DGS-002,easy,easy__accurate__hostile,measured,easy__accurate__neutral,measured,11.249999771171133,11.750000359035766,,,-0.5000005878646334,-0.5000005878646334,-0.5000005878646334,-0.5000005878646334
meta-llama/Llama-3.1-8B-Instruct,extension,holdout,H2a,easy | accurate,DGS-009,easy,easy__accurate__hostile,measured,easy__accurate__neutral,measured,9.49999961355934,12.500000244828698,,,-3.0000006312693586,-3.0000006312693586,-3.0000006312693586,-3.0000006312693586
meta-llama/Llama-3.1-8B-Instruct,extension,holdout,H2a,easy | accurate,DGS-011,easy,easy__accurate__hostile,measured,easy__accurate__neutral,measured,13.375000011641532,15.249999762731022,,,-1.87499975108949,-1.87499975108949,-1.87499975108949,-1.87499975108949
meta-llama/Llama-3.1-8B-Instruct,extension,holdout,H2a,easy | accurate,DGS-017,easy,easy__accurate__hostile,measured,easy__accurate__neutral,measured,14.249999882325938,14.999999881125404,,,-0.749999998799467,-0.749999998799467,-0.749999998799467,-0.749999998799467
meta-llama/Llama-3.1-8B-Instruct,extension,holdout,H2a,easy | accurate,DGS-019,easy,easy__accurate__hostile,measured,easy__accurate__neutral,measured,10.374999791674782,11.125000251515303,,,-0.7500004598405212,-0.7500004598405212,-0.7500004598405212,-0.7500004598405212
meta-llama/Llama-3.1-8B-Instruct,extension,holdout,H2a,easy | accurate,DGS-025,easy,easy__accurate__hostile,measured,easy__accurate__neutral,measured,11.000000137006282,10.37500024063047,,,0.6249998963758117,0.6249998963758117,0.6249998963758117,0.6249998963758117
meta-llama/Llama-3.1-8B-Instruct,extension,holdout,H2a,easy | accurate,DGS-027,easy,easy__accurate__hostile,measured,easy__accurate__neutral,measured,12.124999645384378,13.000000001324224,,,-0.8750003559398465,-0.8750003559398465,-0.8750003559398465,-0.8750003559398465
meta-llama/Llama-3.1-8B-Instruct,extension,holdout,H2a,easy | accurate,DGS-033,easy,easy__accurate__hostile,measured,easy__accurate__neutral,measured,13.125000119671313,13.249999762869265,,,-0.12499964319795254,-0.12499964319795254,-0.12499964319795254,-0.12499964319795254
meta-llama/Llama-3.1-8B-Instruct,extension,holdout,H2a,easy | accurate,DGS-036,easy,easy__accurate__hostile,measured,easy__accurate__neutral,measured,12.625000394473318,14.625000129148248,,,-1.9999997346749296,-1.9999997346749296,-1.9999997346749296,-1.9999997346749296
meta-llama/Llama-3.1-8B-Instruct,extension,holdout,H2b,hard | accurate,DGS-006,hard,hard__accurate__hostile,measured,hard__accurate__neutral,measured,11.874999883861165,11.125000002102752,,,0.7499998817584128,0.7499998817584128,0.7499998817584128,0.7499998817584128
meta-llama/Llama-3.1-8B-Instruct,extension,holdout,H2b,hard | accurate,DGS-008,hard,hard__accurate__hostile,measured,hard__accurate__neutral,measured,12.499999541265424,12.624999526407919,,,-0.12499998514249455,-0.12499998514249455,-0.12499998514249455,-0.12499998514249455
meta-llama/Llama-3.1-8B-Instruct,extension,holdout,H2b,hard | accurate,DGS-013,hard,hard__accurate__hostile,measured,hard__accurate__neutral,measured,,8.375000198982889,non_answer,,,-8.375000198982889,0.0,6.874999563748133
meta-llama/Llama-3.1-8B-Instruct,extension,holdout,H2b,hard | accurate,DGS-016,hard,hard__accurate__hostile,measured,hard__accurate__neutral,measured,,,non_answer,non_answer,,0.0,-6.874999563748133,6.874999563748133
meta-llama/Llama-3.1-8B-Instruct,extension,holdout,H2b,hard | accurate,DGS-021,hard,hard__accurate__hostile,measured,hard__accurate__neutral,measured,11.250000243897375,11.999999763764208,,,-0.749999519866833,-0.749999519866833,-0.749999519866833,-0.749999519866833
meta-llama/Llama-3.1-8B-Instruct,extension,holdout,H2b,hard | accurate,DGS-024,hard,hard__accurate__hostile,measured,hard__accurate__neutral,measured,,,non_answer,non_answer,,0.0,-6.874999563748133,6.874999563748133
meta-llama/Llama-3.1-8B-Instruct,extension,holdout,H2b,hard | accurate,DGS-029,hard,hard__accurate__hostile,measured,hard__accurate__neutral,measured,9.499999543884769,12.000000359832484,,,-2.5000008159477147,-2.5000008159477147,-2.5000008159477147,-2.5000008159477147
meta-llama/Llama-3.1-8B-Instruct,extension,holdout,H2b,hard | accurate,DGS-031,hard,hard__accurate__hostile,measured,hard__accurate__neutral,measured,12.49999985966133,14.375000379164703,,,-1.8750005195033737,-1.8750005195033737,-1.8750005195033737,-1.8750005195033737
meta-llama/Llama-3.1-8B-Instruct,extension,holdout,H2b,hard | accurate,DGS-039,hard,hard__accurate__hostile,measured,hard__accurate__neutral,measured,13.374999762774678,12.749999765044777,,,0.6249999977299012,0.6249999977299012,0.6249999977299012,0.6249999977299012
meta-llama/Llama-3.1-8B-Instruct,extension,holdout,H2b,hard | accurate,DGS-040,hard,hard__accurate__hostile,measured,hard__accurate__neutral,measured,11.624999523985025,14.250000239590008,,,-2.6250007156049833,-2.6250007156049833,-2.6250007156049833,-2.6250007156049833
