phase,run_id,run_kind,model_id,immutable_revision,task_id,split,difficulty,domain,cell_id,cell_kind,feedback_validity,tone,turn_label,response_id,m1,m1_missing_reason,m2,m2_missing_reason,m3_rate,m3_missing_reason,m3_event_count,m3_loop_flag,entropy_mean,entropy_worst_decile,tail_mass_mean,entropy_missing_reason,rep4,length_tokens,length_drift,length_drift_missing_reason,hedge_per100,selfcorr_per100,greedy_answer_valid,greedy_answer_correct,greedy_answer_letter,resample_count,resample_valid_count,history_false_negative,feedback_rounds
phase_0,phase0-qwen2.5-3b-2026-08-17,empirical,Qwen/Qwen2.5-3B-Instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,DGS-003,discovery,easy,mathematics,easy__malfunctioning_always_fail__neutral,factorial,malfunctioning_always_fail,neutral,recovery,12d29a40ac9501321e7077a9036ddb15fbd3047d4dc814dc1ee1adf37bc780df,20.625,,0.0,,0.0,,0,false,0.08707403220271981,0.7880915385310554,0.0002615763993885852,,0.0,165,54.0,,0.0,0.0,true,true,D,10,10,true,3
phase_0,phase0-qwen2.5-3b-2026-08-17,empirical,Qwen/Qwen2.5-3B-Instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,DGS-005,discovery,hard,mathematics,hard__accurate__neutral,factorial,accurate,neutral,measured,996906c8e66cc579353fc8048da337194f47ccf8e5bfdd02f1054416c6507764,19.625,,0.09999999999999998,,0.0,,0,false,0.005263140020063813,0.0493891980489628,3.835562606576447e-06,,0.04741379310344827,357,0.0,,0.0,0.0,true,true,B,10,10,,3
phase_0,phase0-qwen2.5-3b-2026-08-17,empirical,Qwen/Qwen2.5-3B-Instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,DGS-005,discovery,hard,mathematics,hard__accurate__neutral,factorial,accurate,neutral,onset,421434faa59915f129d796a7bc578e30493a26711eb7aee37ad7db774d9fa477,21.875,,,m2_invalid_final_answer_all_ten_required,0.0,,0,false,0.0017963003473148137,0.01697232918497553,6.357371572936537e-07,,0.04741379310344827,357,0.0,,0.0,0.0,true,true,B,10,8,,3
phase_0,phase0-qwen2.5-3b-2026-08-17,empirical,Qwen/Qwen2.5-3B-Instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,DGS-005,discovery,hard,mathematics,hard__accurate__neutral,factorial,accurate,neutral,onset_washout,ccc25dbac7277a8ddab3a49e0af5fc1b2213ce7924f10b8d0efa48d338adea48,21.625,,0.09999999999999998,,0.0,,0,false,0.0008134551105815573,0.008051136453773146,9.239396018666017e-07,,0.04741379310344827,357,0.0,,0.0,0.0,true,true,B,10,10,,3
phase_0,phase0-qwen2.5-3b-2026-08-17,empirical,Qwen/Qwen2.5-3B-Instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,DGS-005,discovery,hard,mathematics,hard__malfunctioning_always_fail__neutral,factorial,malfunctioning_always_fail,neutral,measured,7a9ddcad763ec0d6e4e6a0bb10ba4c47eaf0674de9032a59684afa1fecada73e,20.0,,0.0,,,m3_zero_visible_reasoning_tokens,0,false,0.36973886954677787,1.1092165302234283,0.0015882887818200464,,0.0,3,-0.9915966386554622,,0.0,0.0,true,true,B,10,10,true,3
phase_0,phase0-qwen2.5-3b-2026-08-17,empirical,Qwen/Qwen2.5-3B-Instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,DGS-005,discovery,hard,mathematics,hard__malfunctioning_always_fail__neutral,factorial,malfunctioning_always_fail,neutral,recovery,0a818409f5d73fc78cb61565ae6fb57ee4fdd803f89093c03a9c7d6d5890a206,19.125,,0.0,,0.0,,0,false,0.040654714556694165,0.39386701286769954,0.0001287961423375089,,0.06666666666666667,412,0.15406162464985995,,0.0,0.0,true,true,B,10,10,true,3
phase_0,phase0-qwen2.5-3b-2026-08-17,empirical,Qwen/Qwen2.5-3B-Instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,DGS-010,discovery,easy,logic,easy__accurate__neutral,factorial,accurate,neutral,measured,e97e9bdba0aa0199795672495a5224b015ef3a0cf1d8f7e1a6ed0370b128276f,15.999999880790718,,0.5,,,m3_zero_visible_reasoning_tokens,0,false,0.018213554788920477,0.054638718565232065,5.506193257013662e-05,,0.0,3,0.0,,0.0,0.0,true,true,B,10,10,,3
phase_0,phase0-qwen2.5-3b-2026-08-17,empirical,Qwen/Qwen2.5-3B-Instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,DGS-010,discovery,easy,logic,easy__accurate__neutral,factorial,accurate,neutral,onset,0666901b3d208e9ba77c29116f21a0b5fdeaac69e9fec8b8504d1c54f9e2391d,10.499999881203621,,,m2_invalid_final_answer_all_ten_required,0.0,,0,false,0.029332063738775224,0.27288824257048566,1.5060584581756867e-05,,0.10909090909090909,407,134.66666666666666,,0.0,0.0,true,true,B,10,9,,3
phase_0,phase0-qwen2.5-3b-2026-08-17,empirical,Qwen/Qwen2.5-3B-Instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,DGS-010,discovery,easy,logic,easy__accurate__neutral,factorial,accurate,neutral,onset_washout,d98832e1f824587c0b5e8ed7ac0609275f37284501ffb8b6744e92662dff764a,16.499999880790718,,0.6,,,m3_zero_visible_reasoning_tokens,0,false,0.14745878407429241,0.4423748917932438,9.044970997473811e-05,,0.0,3,0.0,,0.0,0.0,true,true,B,10,10,,3
phase_0,phase0-qwen2.5-3b-2026-08-17,empirical,Qwen/Qwen2.5-3B-Instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,DGS-010,discovery,easy,logic,easy__malfunctioning_always_fail__neutral,factorial,malfunctioning_always_fail,neutral,measured,cfcbef707ea58ad8c8cb0190dd56a6e15f4970aaf612ae251edf18cef1b6eb8f,15.499999642372188,,,m2_invalid_final_answer_all_ten_required,0.0,,0,false,0.2845341119187502,1.4519799043961708,0.001542380158449163,,0.0967741935483871,96,31.0,,0.0,0.0,true,true,B,10,8,true,3
phase_0,phase0-qwen2.5-3b-2026-08-17,empirical,Qwen/Qwen2.5-3B-Instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,DGS-010,discovery,easy,logic,easy__malfunctioning_always_fail__neutral,factorial,malfunctioning_always_fail,neutral,recovery,49a6def05ade7f538ea214c0c6204dc9a52bf5f6da8764157b1775ead2760802,20.125,,,m2_invalid_final_answer_all_ten_required,0.0,,0,false,0.05338785184211751,0.4831565754365134,0.00030878785888596716,,0.0967741935483871,96,31.0,,0.0,0.0,true,true,B,10,8,true,3
phase_0,phase0-qwen2.5-3b-2026-08-17,empirical,Qwen/Qwen2.5-3B-Instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,DGS-014,discovery,hard,logic,hard__accurate__neutral,factorial,accurate,neutral,measured,03fd32909eb833abd38aca528ae796b8a3522f9498ce05b5b77b2f17a87aca6f,,m1_invalid_final_answer,,m2_invalid_final_answer_all_ten_required,0.0,,0,false,0.4105103703841285,1.5241294337077302,0.0008498502082364826,,0.25252525252525254,138,0.0,,0.0,0.0,false,,,10,0,,3
phase_0,phase0-qwen2.5-3b-2026-08-17,empirical,Qwen/Qwen2.5-3B-Instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,DGS-014,discovery,hard,logic,hard__accurate__neutral,factorial,accurate,neutral,onset,deba6d1e06b153d5fffba11611a6d4eae8d9e9d11b4dd1843a114775518d115b,,m1_invalid_final_answer,,m2_invalid_final_answer_all_ten_required,0.0,,0,false,0.04566537871052517,0.4160928594881413,0.00013755685151178604,,0.48044692737430167,512,2.710144927536232,,0.0,0.0,false,,,10,0,,3
phase_0,phase0-qwen2.5-3b-2026-08-17,empirical,Qwen/Qwen2.5-3B-Instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,DGS-014,discovery,hard,logic,hard__accurate__neutral,factorial,accurate,neutral,onset_washout,323ceb8ef1b8bd575cdfceec2cd8e54944785017ad320078884324073e1b8285,,m1_invalid_final_answer,,m2_invalid_final_answer_all_ten_required,0.0,,0,false,0.03712031873089529,0.36104481219947615,0.0002896796441286334,,0.48044692737430167,512,2.710144927536232,,0.0,0.0,false,,,10,0,,3
phase_0,phase0-qwen2.5-3b-2026-08-17,empirical,Qwen/Qwen2.5-3B-Instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,DGS-014,discovery,hard,logic,hard__malfunctioning_always_fail__neutral,factorial,malfunctioning_always_fail,neutral,measured,3c0ca7f0700074642f47f31f178ca1fe16ef06c83067af560226dee78f5968a6,,m1_invalid_final_answer,,m2_invalid_final_answer_all_ten_required,0.0,,0,false,0.029160354072665814,0.2747989342139934,9.16605458472994e-05,,0.43103448275862066,496,2.5942028985507246,,0.0,0.0,false,,,10,0,false,3
phase_0,phase0-qwen2.5-3b-2026-08-17,empirical,Qwen/Qwen2.5-3B-Instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,DGS-014,discovery,hard,logic,hard__malfunctioning_always_fail__neutral,factorial,malfunctioning_always_fail,neutral,recovery,ad4e6b01ce70713ff1aa5e80f0e8b9a9095827f301bdc0bb9d58e2fd58f85e49,,m1_invalid_final_answer,,m2_invalid_final_answer_all_ten_required,0.0,,0,false,0.08254679397097184,0.7894540534123728,0.0007361234213219129,,0.4225352112676056,512,2.710144927536232,,0.0,0.0,false,,,10,0,false,3
phase_0,phase0-qwen2.5-3b-2026-08-17,empirical,Qwen/Qwen2.5-3B-Instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,DGS-018,discovery,easy,science,easy__accurate__neutral,factorial,accurate,neutral,measured,cb5da6b262cd3d6afc060c60162d4162fd356647d7c577c2b25cea7dc335f8bb,22.375,,,m2_invalid_final_answer_all_ten_required,0.0,,0,false,0.045162437348764906,0.3715118865662897,9.138762186453945e-05,,0.06206896551724138,166,0.0,,0.0,0.0,true,true,B,10,9,,3
phase_0,phase0-qwen2.5-3b-2026-08-17,empirical,Qwen/Qwen2.5-3B-Instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,DGS-018,discovery,easy,science,easy__accurate__neutral,factorial,accurate,neutral,onset,cd6f8e64c29a509b14fba6f03f84f91852e2b78169cfa8e50746e2763d80452e,24.25,,,m2_invalid_final_answer_all_ten_required,0.0,,0,false,0.00823901006228748,0.07709814057549122,2.8651636684238426e-06,,0.05806451612903226,178,0.07228915662650602,,0.0,0.0,true,true,B,10,9,,3
phase_0,phase0-qwen2.5-3b-2026-08-17,empirical,Qwen/Qwen2.5-3B-Instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,DGS-018,discovery,easy,science,easy__accurate__neutral,factorial,accurate,neutral,onset_washout,ac9ecdc3d15a851fc16631bc8805708b77350c39dc1dbf668ed2f9c91545d937,23.875,,,m2_invalid_final_answer_all_ten_required,0.0,,0,false,0.01583669446151927,0.15635196936289653,7.78580544893649e-06,,0.05806451612903226,178,0.07228915662650602,,0.0,0.0,true,true,B,10,9,,3
phase_0,phase0-qwen2.5-3b-2026-08-17,empirical,Qwen/Qwen2.5-3B-Instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,DGS-018,discovery,easy,science,easy__malfunctioning_always_fail__neutral,factorial,malfunctioning_always_fail,neutral,measured,37fb5cef2d4be590469f7bd41c9d02f7c8ccf9e38e906ad6babdb46c5c46fe16,23.0,,0.0,,0.0,,0,false,0.4647822082836443,1.5380635395761022,0.0011606610132644053,,0.05303030303030303,156,-0.060240963855421686,,0.0,0.0,true,true,B,10,10,true,3
phase_0,phase0-qwen2.5-3b-2026-08-17,empirical,Qwen/Qwen2.5-3B-Instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,DGS-018,discovery,easy,science,easy__malfunctioning_always_fail__neutral,factorial,malfunctioning_always_fail,neutral,recovery,dc0d84922019380dbe3f50331edb7501ca615abe28d4ccd553b1dc0a9d6e70e8,18.87500071525642,,,m2_invalid_final_answer_all_ten_required,0.0,,0,false,0.12961662919817832,1.0368520921161561,0.0008585169174920221,,0.07582938388625593,261,0.572289156626506,,0.0,0.0,true,true,B,10,9,true,3
phase_0,phase0-qwen2.5-3b-2026-08-17,empirical,Qwen/Qwen2.5-3B-Instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,DGS-022,discovery,hard,science,hard__accurate__neutral,factorial,accurate,neutral,measured,38d085daec87871e9807b95642ae0dc0615a541ae1b3bc8355bb770a0e3c5d91,17.75,,,m2_invalid_final_answer_all_ten_required,,m3_zero_visible_reasoning_tokens,0,false,0.05130066070468633,0.1539016135732501,5.7528533773387736e-06,,0.0,3,0.0,,0.0,0.0,true,true,D,10,8,,3
phase_0,phase0-qwen2.5-3b-2026-08-17,empirical,Qwen/Qwen2.5-3B-Instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,DGS-022,discovery,hard,science,hard__accurate__neutral,factorial,accurate,neutral,onset,00661927a2e0b602da2d1f650ee788743501da2faa4d277378cdf634f9d09983,14.24999964237304,,,m2_invalid_final_answer_all_ten_required,,m3_zero_visible_reasoning_tokens,0,false,0.01208593577445928,0.036236303637004245,7.136564882751865e-07,,0.0,3,0.0,,0.0,0.0,true,true,D,10,5,,3
phase_0,phase0-qwen2.5-3b-2026-08-17,empirical,Qwen/Qwen2.5-3B-Instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,DGS-022,discovery,hard,science,hard__accurate__neutral,factorial,accurate,neutral,onset_washout,47200e8f5f6c7e4f69a5787dec5a91a8fcd93ffaad57a3ec68887b1491cd9900,20.375,,,m2_invalid_final_answer_all_ten_required,,m3_zero_visible_reasoning_tokens,0,false,0.0014351668474520587,0.0043054697473836135,4.2093849413523304e-07,,0.0,3,0.0,,0.0,0.0,true,true,D,10,7,,3
phase_0,phase0-qwen2.5-3b-2026-08-17,empirical,Qwen/Qwen2.5-3B-Instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,DGS-022,discovery,hard,science,hard__malfunctioning_always_fail__neutral,factorial,malfunctioning_always_fail,neutral,measured,d7001fae3c74c5cf42a6a4f6f234a79aa9017a7d600c0ce0db86a909809622a8,16.624999880790718,,,m2_invalid_final_answer_all_ten_required,0.0,,0,false,0.4437691584005953,1.6589127055164705,0.002831746683093788,,0.0,42,13.0,,0.0,0.0,true,true,D,10,9,true,3
phase_0,phase0-qwen2.5-3b-2026-08-17,empirical,Qwen/Qwen2.5-3B-Instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,DGS-022,discovery,hard,science,hard__malfunctioning_always_fail__neutral,factorial,malfunctioning_always_fail,neutral,recovery,07d871e2fc788e8d99212c675949483b17a45edd12881a000199fb981bf6f8fc,14.999999761594154,,,m2_invalid_final_answer_all_ten_required,0.0,,0,false,0.2402676099340481,1.5476893708524149,0.0025754660152273205,,0.05517241379310345,325,107.33333333333333,,0.0,0.0,true,true,D,10,6,true,3
phase_0,phase0-qwen2.5-3b-2026-08-17,empirical,Qwen/Qwen2.5-3B-Instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,DGS-026,discovery,easy,language,easy__accurate__neutral,factorial,accurate,neutral,measured,2b2fcf6fb961e236c09800596718654781f6aa9389b9ce1e5f1082022ae3f763,25.75,,0.0,,0.0,,0,false,0.08875489281331152,0.8003738249233865,0.0002928798274490173,,0.03968253968253968,159,0.0,,0.0,0.0,true,true,B,10,10,,3
phase_0,phase0-qwen2.5-3b-2026-08-17,empirical,Qwen/Qwen2.5-3B-Instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,DGS-026,discovery,easy,language,easy__accurate__neutral,factorial,accurate,neutral,onset,ea36a09e07d3af891a0a542a579a730bfd3afc5bad79b66472f265083b0b08b3,26.25,,0.0,,0.0,,0,false,0.0658537834780032,0.6410577977572145,5.820609880142091e-05,,0.03731343283582089,167,0.050314465408805034,,0.0,0.0,true,true,B,10,10,,3
phase_0,phase0-qwen2.5-3b-2026-08-17,empirical,Qwen/Qwen2.5-3B-Instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,DGS-026,discovery,easy,language,easy__accurate__neutral,factorial,accurate,neutral,onset_washout,8b3a95e7e35f2219930a4056934d65d80651bf43714a9066e3b33d0a5bd1d1f4,26.125,,0.0,,0.0,,0,false,0.04449512018482962,0.4207289153915891,8.810029686652053e-05,,0.03968253968253968,161,0.012578616352201259,,0.0,0.0,true,true,B,10,10,,3
phase_0,phase0-qwen2.5-3b-2026-08-17,empirical,Qwen/Qwen2.5-3B-Instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,DGS-026,discovery,easy,language,easy__malfunctioning_always_fail__neutral,factorial,malfunctioning_always_fail,neutral,measured,31fbdf754de8b05a6586133d27c2eafa25a6d7028bbfa3b852f10895b520c796,26.5,,0.0,,0.0,,0,false,0.3120374086781204,1.5264902406161724,0.0008240672193340041,,0.0,105,-0.33962264150943394,,0.0,0.0,true,true,B,10,10,true,3
phase_0,phase0-qwen2.5-3b-2026-08-17,empirical,Qwen/Qwen2.5-3B-Instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,DGS-026,discovery,easy,language,easy__malfunctioning_always_fail__neutral,factorial,malfunctioning_always_fail,neutral,recovery,f53c8bfa245a1e08a85159ef5646705b39c79d41ae5d95defc378e7d3ad9513d,24.125,,,m2_invalid_final_answer_all_ten_required,0.0,,0,false,0.10300281163410584,0.9219448188617182,0.00041244766001527033,,0.0,110,-0.3081761006289308,,0.0,0.0,true,true,B,10,9,true,3
phase_0,phase0-qwen2.5-3b-2026-08-17,empirical,Qwen/Qwen2.5-3B-Instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,DGS-030,discovery,hard,language,hard__accurate__neutral,factorial,accurate,neutral,measured,332d899be59e4bbed91306dbc9f789cec143d2871f7f05cd778aee153ab65efb,19.75,,0.0,,,m3_zero_visible_reasoning_tokens,0,false,0.13649733035300923,0.40949192652378935,0.00021909856030544184,,0.0,3,0.0,,0.0,0.0,true,true,C,10,10,,3
phase_0,phase0-qwen2.5-3b-2026-08-17,empirical,Qwen/Qwen2.5-3B-Instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,DGS-030,discovery,hard,language,hard__accurate__neutral,factorial,accurate,neutral,onset,422cd2c6149dc69f18f695eebd151b16eb18967388829c7c7cae323f9df47620,22.875,,0.0,,0.0,,0,false,0.033618557510859744,0.2637064227800395,8.473944775758768e-06,,0.012658227848101266,101,32.666666666666664,,0.0,0.0,true,true,C,10,10,,3
phase_0,phase0-qwen2.5-3b-2026-08-17,empirical,Qwen/Qwen2.5-3B-Instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,DGS-030,discovery,hard,language,hard__accurate__neutral,factorial,accurate,neutral,onset_washout,1f18cdfa2c90cf2809f629715af88dfb363ac30cd7a8f5d9ff2415b23ff233b6,23.0,,0.0,,,m3_zero_visible_reasoning_tokens,0,false,0.47405943687650837,1.4221778565856171,0.00014735378175593597,,0.0,3,0.0,,0.0,0.0,true,true,C,10,10,,3
phase_0,phase0-qwen2.5-3b-2026-08-17,empirical,Qwen/Qwen2.5-3B-Instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,DGS-030,discovery,hard,language,hard__malfunctioning_always_fail__neutral,factorial,malfunctioning_always_fail,neutral,measured,bba782bfbe3a71b288ac5574b244a40956eff04335577fdea37f37dee4000af3,21.0,,0.0,,0.0,,0,false,0.495691115682391,1.5372013994300715,0.0013601329615517807,,0.0,21,6.0,,0.0,0.0,true,true,C,10,10,true,3
phase_0,phase0-qwen2.5-3b-2026-08-17,empirical,Qwen/Qwen2.5-3B-Instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,DGS-030,discovery,hard,language,hard__malfunctioning_always_fail__neutral,factorial,malfunctioning_always_fail,neutral,recovery,9b115fda53e77f01eca7efec7d2d11c44abbe0dd157094e50377f968f21e0b20,6.7499999343417585,,0.19999999999999996,,0.0,,0,false,0.12716732207238737,1.0139439311450882,0.0008009262871980331,,0.05555555555555555,293,96.66666666666667,,0.0,0.4219409282700422,true,true,C,10,10,true,3
phase_0,phase0-qwen2.5-3b-2026-08-17,empirical,Qwen/Qwen2.5-3B-Instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,DGS-034,discovery,easy,history,easy__accurate__neutral,factorial,accurate,neutral,measured,84f626ee72c4fd04037746674d76da755778cf4c91fee8529001c641878e5629,25.625,,0.0,,,m3_zero_visible_reasoning_tokens,0,false,0.044917151072828766,0.13475144498142014,0.0001368561435957094,,0.0,3,0.0,,0.0,0.0,true,true,A,10,10,,3
phase_0,phase0-qwen2.5-3b-2026-08-17,empirical,Qwen/Qwen2.5-3B-Instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,DGS-034,discovery,easy,history,easy__accurate__neutral,factorial,accurate,neutral,onset,7d8c27cbfb65ac795c1757be9a99a462dd6f7e9ec320ad9d5e06494515fddf01,29.5,,0.0,,,m3_zero_visible_reasoning_tokens,0,false,0.0012385380189884364,0.0037155987912878153,3.135477998720641e-07,,0.0,3,0.0,,0.0,0.0,true,true,A,10,10,,3
phase_0,phase0-qwen2.5-3b-2026-08-17,empirical,Qwen/Qwen2.5-3B-Instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,DGS-034,discovery,easy,history,easy__accurate__neutral,factorial,accurate,neutral,onset_washout,33f2d53adc9e62641a05f6e24185d1bb68ca7bf72bc0e0c4d56d5dbfce6468a6,29.625,,0.0,,,m3_zero_visible_reasoning_tokens,0,false,0.0006405790221228746,0.0019217364998880685,1.2966082740817342e-07,,0.0,3,0.0,,0.0,0.0,true,true,A,10,10,,3
phase_0,phase0-qwen2.5-3b-2026-08-17,empirical,Qwen/Qwen2.5-3B-Instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,DGS-034,discovery,easy,history,easy__malfunctioning_always_fail__neutral,factorial,malfunctioning_always_fail,neutral,measured,3749de792a02c29eca9d912135b351c04b0c07de0893e1f9ae2bc4316a00ff34,26.0,,0.0,,0.0,,0,false,0.33466493433107636,1.618228344948397,0.0027705846089828364,,0.0,104,33.666666666666664,,0.0,0.0,true,true,A,10,10,true,3
phase_0,phase0-qwen2.5-3b-2026-08-17,empirical,Qwen/Qwen2.5-3B-Instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,DGS-034,discovery,easy,history,easy__malfunctioning_always_fail__neutral,factorial,malfunctioning_always_fail,neutral,recovery,42fbaff27fa24a1bc4ea86c69a90078d617ddcaa21417d9374069158e7fd08c5,25.375,,0.0,,0.0,,0,false,0.2239584576509117,1.2795628440289841,0.0007952835297923253,,0.0,101,32.666666666666664,,0.0,0.0,true,true,A,10,10,true,3
phase_0,phase0-qwen2.5-3b-2026-08-17,empirical,Qwen/Qwen2.5-3B-Instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,DGS-037,discovery,hard,history,hard__accurate__neutral,factorial,accurate,neutral,measured,8d798775bd359f3d222c582aca90ac5601f8e3f69a54908185adb0060998c81c,-26.375,,0.5,,0.0,,0,false,0.30202646369012737,1.6185758802946106,0.0020536962347547493,,0.0,142,0.0,,0.0,0.0,true,false,B,10,10,,3
phase_0,phase0-qwen2.5-3b-2026-08-17,empirical,Qwen/Qwen2.5-3B-Instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,DGS-037,discovery,hard,history,hard__accurate__neutral,factorial,accurate,neutral,onset,fa25c1f7de2ce73a6b710bf8afc57d1a95a199d66e6410a07473dd0ec797d9c4,-16.874999165535314,,0.5,,0.0,,0,false,0.11684907306933703,0.954848976059938,0.0003498826601271145,,0.164021164021164,298,1.0985915492957747,,0.0,0.0,true,false,B,10,10,,3
phase_0,phase0-qwen2.5-3b-2026-08-17,empirical,Qwen/Qwen2.5-3B-Instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,DGS-037,discovery,hard,history,hard__accurate__neutral,factorial,accurate,neutral,onset_washout,a5bf43ea70b88cbd903fa55b317d972308e99338313af4585815daf50b691bf8,-15.249999523162955,,0.4,,0.0,,0,false,0.032148268446787635,0.31597484140630566,4.506456540402209e-05,,0.164021164021164,299,1.1056338028169015,,0.0,0.0,true,false,B,10,10,,3
phase_0,phase0-qwen2.5-3b-2026-08-17,empirical,Qwen/Qwen2.5-3B-Instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,DGS-037,discovery,hard,history,hard__malfunctioning_always_fail__neutral,factorial,malfunctioning_always_fail,neutral,measured,39ca4902420583fe0333d04f2ed271da6dce62a8931315d6838971dbaa0b4787,24.25,,,m2_invalid_final_answer_all_ten_required,0.0,,0,false,0.07691533131734335,0.7127796478074571,0.0002762957479197074,,0.1941747572815534,316,1.2253521126760563,,0.0,0.0,true,true,D,10,9,true,3
phase_0,phase0-qwen2.5-3b-2026-08-17,empirical,Qwen/Qwen2.5-3B-Instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,DGS-037,discovery,hard,history,hard__malfunctioning_always_fail__neutral,factorial,malfunctioning_always_fail,neutral,recovery,e7817617a86161b85e98f994df2185bef92ceb4a42f1214299d82fd2349077c3,-20.625,,,m2_invalid_final_answer_all_ten_required,0.0,,0,false,0.023428943611909555,0.2222744147488477,5.606190495277201e-05,,0.1941747572815534,316,1.2253521126760563,,0.0,0.0,true,false,B,10,8,true,3
phase_0,phase0-qwen2.5-7b-2026-08-17,empirical,Qwen/Qwen2.5-7B-Instruct,a09a35458c702b33eeacc393d103063234e8bc28,DGS-003,discovery,easy,mathematics,easy__accurate__neutral,factorial,accurate,neutral,measured,8f4df746cc52a607a04b3ac4e59a5d901c11c2675f6c67aa40b57a33fc34d252,,m1_candidate_absent_A,0.0,,0.0,,0,false,0.027020590251585482,0.25475511827676806,4.0694818903563856e-08,,0.0,88,0.0,,0.0,0.0,true,true,D,10,10,,3
phase_0,phase0-qwen2.5-7b-2026-08-17,empirical,Qwen/Qwen2.5-7B-Instruct,a09a35458c702b33eeacc393d103063234e8bc28,DGS-003,discovery,easy,mathematics,easy__accurate__neutral,factorial,accurate,neutral,onset,6dba576fe55caada3bcdc8e845e870411e23186a004ce7f0957972093dd1d809,23.0,,0.0,,0.0,,0,false,0.005978301943113123,0.05580908139902392,9.944018685894708e-09,,0.0,122,0.38636363636363635,,0.0,0.0,true,true,D,10,10,,3
phase_0,phase0-qwen2.5-7b-2026-08-17,empirical,Qwen/Qwen2.5-7B-Instruct,a09a35458c702b33eeacc393d103063234e8bc28,DGS-003,discovery,easy,mathematics,easy__accurate__neutral,factorial,accurate,neutral,onset_washout,8e13af040994c576e9ba788f8570dadab7d36b2b30b59d510262867647687f1c,24.875,,0.0,,0.0,,0,false,4.7232216438764986e-05,0.0004416684414078563,3.2618582161350744e-09,,0.0,122,0.38636363636363635,,0.0,0.0,true,true,D,10,10,,3
phase_0,phase0-qwen2.5-7b-2026-08-17,empirical,Qwen/Qwen2.5-7B-Instruct,a09a35458c702b33eeacc393d103063234e8bc28,DGS-003,discovery,easy,mathematics,easy__malfunctioning_always_fail__neutral,factorial,malfunctioning_always_fail,neutral,measured,18ce6154a1bc74b9d41f2426d0f8424e8de4b2b6fa99cb46ef31ff598bd346a5,,m1_candidate_absent_A,0.0,,0.0,,0,false,0.019206246138314467,0.18676973987474377,2.2294985172426947e-08,,0.0,88,0.0,,0.0,0.0,true,true,D,10,10,true,3
phase_0,phase0-qwen2.5-7b-2026-08-17,empirical,Qwen/Qwen2.5-7B-Instruct,a09a35458c702b33eeacc393d103063234e8bc28,DGS-003,discovery,easy,mathematics,easy__malfunctioning_always_fail__neutral,factorial,malfunctioning_always_fail,neutral,recovery,7974ddfb6f04981b4697b5d3406c055bebbf7428b3f840e8d8f0315d14bc1656,21.375,,0.0,,0.0,,0,false,0.001989499269461686,0.019382863369198748,1.6204448948080194e-08,,0.0,88,0.0,,0.0,0.0,true,true,D,10,10,true,3
